acid,currency,curve_type,yield_tomaturity,vir_model,asset_type,valdate,maturity,duration,oas,market_value_usd,convexity,oas_fv,credit_loss_fv,tax_benefit_fv,credit_fv_valdate,shift_yield,shift_yield_fv,termspread,credit_free_yield_fv,termspread_fv,rollspread,rollspread_fv,yield_tomaturity_fv,fx_usd_unhedged_1,fx_usd_unhedged_10,fx_usd_unhedged_20,fx_usd_unhedged_30,fx_usd_unhedged_fair,fx_usd_hedged_fair,local_nominal_1,local_real_1,usd_unhedged_1,usd_hedged_1,fx_usd_hedged_1,income_contrib_1,rollyield_contrib_1,creditloss_contrib_1,price_contrib_1,inflation_contrib_1,local_nominal_10,local_real_10,usd_unhedged_10,usd_hedged_10,fx_usd_hedged_10,income_contrib_10,rollyield_contrib_10,creditloss_contrib_10,price_contrib_10,inflation_contrib_10,local_nominal_20,local_real_20,usd_unhedged_20,usd_hedged_20,fx_usd_hedged_20,income_contrib_20,rollyield_contrib_20,creditloss_contrib_20,price_contrib_20,inflation_contrib_20,local_nominal_30,local_real_30,usd_unhedged_30,usd_hedged_30,fx_usd_hedged_30,income_contrib_30,rollyield_contrib_30,creditloss_contrib_30,price_contrib_30,inflation_contrib_30,nominal_vir_fair,real_vir_fair,usd_unhedged_fair,usd_hedged_fair,income_contrib_fair,rollyield_contrib_fair,creditloss_contrib_fair,price_contrib_fair,inflation_contrib_fair,missing_components
AU IL: 20+,AUD,real,3.07418346,Cashflow,Linkers,2026-05-31,23.745205479452054,15.892442699999998,0.0,2746.53374254259,4.55972195,0.0,0.0,0.0,,2.4328,1.6,0.6413834600000001,2.04,0.43999999999999995,0.007540000000000102,0.0,2.04,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.07778950837409027,0.04198012475339841,0.0267769828080886,0.07030671537377886,-0.006942722064162243,0.03179832898242,0.0010784611616220146,0.0,0.043448488149835374,0.034366666666666656,0.06675120962680925,0.039371662376266325,0.06089839818797049,0.0585376348145914,-0.0076996161223865656,0.028698695903970596,0.0005392305808110073,0.0,0.03643204663269528,0.02634240305142277,0.061559253321227914,0.03549528557286519,0.05864308518685557,0.05355862875927908,-0.007536672622764917,0.02596362888867265,0.00026961529040550364,0.0,0.03441592662590853,0.02517053250893686,0.05723782251721432,0.031672758610202134,0.055300737024227775,0.04984044042328062,-0.006996895056517238,0.024270997866823407,0.00017974352693700242,0.0,0.0320001515365016,0.02478020641104428,0.044889600000000085,0.020399999999999974,0.044889600000000085,0.03982715038759688,0.0208896,0.0,0.0,0.023508908308988552,0.024,
AU IL: 3-5,AUD,real,1.8476306199999997,Cashflow,Linkers,2026-05-31,4.30958904109589,2.6290853,-0.01,9132.480515659117,0.18075484,0.0,0.0,0.0,,2.4328,1.6,-0.5751693800000002,1.1475068493150684,-0.4524931506849317,0.17280000000000006,0.10499999999999998,1.1475068493150684,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.05992794998881723,0.02471201378184773,0.009760824379577038,0.05256916482400764,-0.006942722064162243,0.019111275256406664,0.004364807415060001,0.0,0.03553134946409653,0.034366666666666656,0.04963986085649008,0.022699498467374513,0.04388093213080224,0.0415580368611399,-0.0076996161223865656,0.017652814686009613,0.0035626734900300002,0.0,0.0277705687674088,0.02634240305142277,0.04657741014191141,0.020881284580609893,0.04370239804620302,0.038689698827290675,-0.007536672622764917,0.015872204309663313,0.003161606527515,0.0,0.02697855902189472,0.02517053250893686,0.044456782754954016,0.019200777123536072,0.04254311485655338,0.03714882825495014,-0.006996895056517238,0.014497245073474394,0.0030279175400099996,0.0,0.026423487859626782,0.02478020641104428,0.038511009701986176,0.014170907912095743,0.038511009701986065,0.03347946411234459,0.011750470136986301,0.0027605395649999993,0.0,0.02362398813488542,0.024,
AU IL: 5-7,AUD,real,2.01328063,Cashflow,Linkers,2026-05-31,6.482191780821917,4.66074276,0.0,5434.528948630215,0.42566445,0.0,0.0,0.0,,2.4328,1.6,-0.4195193699999997,1.360808219178082,-0.23919178082191817,0.12989999999999968,0.09499999999999997,1.360808219178082,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.06324262137537451,0.027916555743006555,0.012918610068569203,0.05586082336839393,-0.006942722064162243,0.02082470374317667,0.005891644922915986,0.0,0.035452081111070344,0.034366666666666656,0.05333757119762472,0.026302302297890545,0.04755835470362979,0.04522727625211598,-0.0076996161223865656,0.019573051179461332,0.005159675272457992,0.0,0.027813150254123453,0.02634240305142277,0.05075749747244007,0.024958740182360994,0.04787100242141484,0.04283828220807462,-0.007536672622764917,0.017924579761946426,0.004793690447228996,0.0,0.02733006230373025,0.02517053250893686,0.04858605646262015,0.023230200878828544,0.04666482285286744,0.0412492098678241,-0.006996895056517238,0.016593598315653026,0.0046716955054859986,0.0,0.02667394534702683,0.02478020641104428,0.042362381786383504,0.017932013463265006,0.04236238178638341,0.037312176448270895,0.013934676164383559,0.004427705621999999,0.0,0.023505238943181794,0.024,
AU IL: 7-10,AUD,real,2.3233161,Cashflow,Linkers,2026-05-31,9.230136986301371,6.28325796,0.0,7404.958647710365,0.76474226,0.0,0.0,0.0,,2.4328,1.6,-0.10948389999999986,1.5512420091324202,-0.048757990867579926,0.09876666666666667,0.06333333333333324,1.5512420091324202,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.0685350773271467,0.03303317069428635,0.01796057040644916,0.06111653526945626,-0.006942722064162243,0.0240316072997,0.005983127671444,0.0,0.03725306102715287,0.034366666666666656,0.05775077692236441,0.030602237399099286,0.051947347040360636,0.04960650198690586,-0.0076996161223865656,0.0222027194368799,0.004981262189721997,0.0,0.029646995463399328,0.02634240305142277,0.05449138729537317,0.02860095355518877,0.05159463502084871,0.046544030925802726,-0.007536672622764917,0.020214047884118905,0.004480329448860994,0.0,0.02898797896418115,0.02517053250893686,0.051841200787275055,0.02640663257051279,0.049914003057894396,0.044481578289245594,-0.006996895056517238,0.018769838397678155,0.004313351868573995,0.0,0.02802780919397807,0.02478020641104428,0.043864114881516016,0.01939854968898036,0.04386411488151598,0.03880663370476434,0.015884718173515982,0.003979396707999994,0.0,0.02346911175277655,0.024,
AU Semi Gov,AUD,nominal,5.119957022608873,Cashflow,Conventional,2026-05-31,6.672714308303894,5.600096746711573,0.4950804038768857,414773.37392378354,0.44181122205431106,0.4,-0.1,0.0,2023-12-31,4.8461,4.0,-0.221223381268012,3.77890785928887,-0.22109214071112993,0.06929999999999925,0.0950000000000002,4.17890785928887,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.056217829788678175,0.021125161730538577,0.006226306743845944,0.048884802957242846,-0.006942722064162243,0.05119957022608873,0.004024789531861571,-0.001,0.001747796532777901,0.034366666666666656,0.054650953949187064,0.027581975385212676,0.04886453148108827,0.04653054646066934,-0.0076996161223865656,0.04886857399114872,0.0046724407206187885,-0.001,0.0018384577066483665,0.02634240305142277,0.05288409992082532,0.027033129155657587,0.04999176296293051,0.044948857150007404,-0.007536672622764917,0.046492213792018705,0.004996266314997397,-0.001,0.0021082310423259365,0.02517053250893686,0.051403381433581696,0.02597940012500466,0.04947698588276528,0.04404682231162371,-0.006996895056517238,0.04492450205897537,0.0051042081797902684,-0.001,0.0020926505595624256,0.02478020641104428,0.0461091705022647,0.02159098681861793,0.04610917050226471,0.04104081211804811,0.0417890785928887,0.005320091909376006,-0.001,-0.00016724925526534484,0.024,
AU Supra,AUD,nominal,4.881455251170058,Cashflow,Conventional,2026-05-31,3.8883797960434423,3.436336884455881,0.45715921919894265,48936.37218540433,0.16825256044900438,0.6,-0.1,0.0,2023-12-31,4.8461,4.0,-0.4218039680288843,3.5032798785845616,-0.4967201214154384,0.013056077854999515,0.10667430305934822,4.103279878584561,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.0493347755196738,0.014470795836106332,-0.000330967788816805,0.0420495358209807,-0.006942722064162243,0.04881455251170058,0.0007703545793216252,-0.001,0.000726593672329745,0.034366666666666656,0.048910071936267174,0.021988440522137997,0.04315514725285419,0.04083386703545289,-0.0076996161223865656,0.04721648833506584,0.002218021500793128,-0.001,0.0004009330296705915,0.02634240305142277,0.047969129674885425,0.022238833874938635,0.045090294440580436,0.04007092942576196,-0.007536672622764917,0.045288031060455716,0.00294185496152888,-0.001,0.0006248130741417501,0.02517053250893686,0.046932531415014855,0.02161665971433213,0.04501432741630507,0.03960725436145007,-0.006996895056517238,0.04386962030225235,0.0031831327817741293,-0.001,0.0007525990634431601,0.02478020641104428,0.043698487208110245,0.019236803914170153,0.043698487208110315,0.03864180849101673,0.04103279878584561,0.0036656884222646307,-0.001,-0.00010113445584014613,0.024,
AU T,AUD,nominal,4.671649298061879,composite,Conventional,2026-05-31,6.929709066307035,5.743529526753907,0.04436892575142278,526516.105824712,0.5081531577420407,0.0,0.0,0.0,,4.8461,4.0,-0.2188196276895431,3.7136382373898584,-0.28636176261014146,0.021717134841662947,0.08014804798613617,3.7136382373898584,-0.04733069413800196,-0.005486575863257181,-0.002747061103983261,-0.0018322135774281323,0.0,-0.004844961240310197,0.05094000638142406,0.016022693159831184,0.0011982863819950697,0.043643622011008895,-0.006942722064162243,0.04671649298061879,0.0022564155580464948,0.0,0.001770873418900264,0.034366666666666656,0.049245706744453305,0.02231546082957951,0.04348894057520295,0.04116691758445875,-0.007699616122386565,0.044309168207594694,0.0030383218989733208,0.0,0.001679504648219341,0.026342403051422766,0.04745582676268135,0.021738133849014293,0.044578401602840934,0.039561495109563444,-0.0075366726227649155,0.04188616279074665,0.0034292750694367336,0.0,0.0019055181560267418,0.025170532508936857,0.04592756895313958,0.020635998246060033,0.04401120626029721,0.03860932351645635,-0.006996895056517238,0.0403029026517973,0.0035595927929245375,0.0,0.0018368055760728855,0.02478020641104428,0.04095661061379873,0.016559190052537844,0.04095661061379878,0.035913216182530225,0.03713638237389858,0.003820228239900146,0.0,-0.0001367423986472067,0.023999999999999997,
AU T: 1-10,AUD,nominal,4.598968433243403,composite,Conventional,2026-05-31,5.309760999860275,4.728079124843237,0.053789630219024165,439097.94200099306,0.3037890910418653,0.0,0.0,0.0,,4.846100000000001,4.0,-0.30092119697562136,3.6232204532107546,-0.3767795467892459,0.02010051902587309,0.08966537363755714,3.6232204532107546,-0.04733069413800196,-0.005486575863257182,-0.0027470611039832615,-0.0018322135774281325,0.0,-0.004844961240310197,0.049693340273197474,0.014817447333180502,1.0625846029173698e-05,0.042405611159078545,-0.006942722064162243,0.04598968433243403,0.002140594465287295,0.0,0.0013948055863972522,0.034366666666666656,0.04800115280999868,0.021102849978898063,0.04225121498032565,0.039931946237543016,-0.0076996161223865656,0.043502543422287106,0.0030670922222561766,0.0,0.001236608230528853,0.02634240305142277,0.04619277456557898,0.02050609278165037,0.04331881908730153,0.03830796212337611,-0.007536672622764917,0.041030761477197336,0.0035303411007406183,0.0,0.001418990819445155,0.02517053250893686,0.044734833946431914,0.01947210476017311,0.04282065659886311,0.03742493395142087,-0.006996895056517238,0.039431242495500736,0.003684757393568765,0.0,0.001408524904924908,0.02478020641104428,0.040225794511332603,0.015845502452473265,0.04022579451133266,0.03518594085575434,0.03623220453210754,0.003993589979225059,0.0,-0.00014109522206363667,0.024000000000000004,
AU T: 1-3,AUD,nominal,4.520044837699641,Cashflow,Conventional,2026-05-31,2.249809222147241,2.132320132486451,0.16881069512462843,112922.92602076891,0.05906336125685511,0.0,0.0,0.0,,4.8461,4.0,-0.4948658574249878,3.319977106657669,-0.6800228933423309,-0.07105682984712836,0.09749427666441735,3.319977106657669,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.04548297762093245,0.010746973305016727,-0.004000457419331416,0.03822447988449751,-0.006942722064162243,0.04520044837699641,-0.0011557541705695226,0.0,0.0014277153212072236,0.034366666666666656,0.043097731382371496,0.01632528119381349,0.037374696546350616,0.03506627927259487,-0.0076996161223865656,0.04170386858730753,0.0004615679593839444,0.0,0.0008760881623683936,0.02634240305142277,0.040764914949686926,0.01521150086374945,0.03790587013343827,0.03292101050845142,-0.007536672622764917,0.03861520732694211,0.001270229024360678,0.0,0.000798539188794356,0.02517053250893686,0.03934277703212441,0.014210433154325575,0.0374384790844442,0.03207060469348155,-0.006996895056517238,0.03681006190682032,0.0015397827126862559,0.0,0.0009016246468958045,0.02478020641104428,0.035278661155914104,0.011014317535072315,0.03527866115591416,0.030262776169693417,0.03319977106657669,0.002078890089337411,0.0,-6.66623168071867e-05,0.024,
AU T: 10+,AUD,nominal,5.036722376341138,composite,Conventional,2026-05-31,15.066643440262185,10.844096298920277,-0.0029508961595580267,87418.16382371887,1.5346656945182133,0.0,0.0,0.0,,4.846099999999999,4.0,0.19357327250069653,4.16780315251431,0.1678031525143105,0.02983733145378833,0.032342901731642074,4.16780315251431,-0.04733069413800195,-0.0054865758632571815,-0.002747061103983261,-0.0018322135774281323,0.0,-0.004844961240310197,0.0572019604026564,0.022076594762646687,0.00716385777274218,0.04986210102589325,-0.0069427220641622425,0.05036722376341137,0.0028381802765714125,0.0,0.0036598471067694938,0.034366666666666656,0.05549705140127154,0.02840635665365571,0.04970598675531412,0.04737012928717085,-0.007699616122386565,0.048360812256190655,0.002893809715330568,0.0,0.003904155647749248,0.026342403051422773,0.053800087453238284,0.027926626874687083,0.05090523422162129,0.04585794118426215,-0.007536672622764916,0.04618280939066687,0.0029216244347101458,0.0,0.004349325516828743,0.025170532508936857,0.051918629207550665,0.026482188694441966,0.049991289612766956,0.04455846495098995,-0.0069968950565172374,0.04468121676882562,0.0029308960078366715,0.0,0.0039880422650418225,0.02478020641104428,0.044627470679232825,0.0201440143351883,0.044627470679232846,0.03956629107322869,0.04167803152514311,0.0029494391540897235,0.0,-0.00011487834064774606,0.023999999999999997,
AU T: 10-20,AUD,nominal,4.9351821693193285,Cashflow,Conventional,2026-05-31,11.584031335710726,9.119278098675343,-0.003990737191964062,64258.11550252621,0.9435970825098668,0.0,0.0,0.0,,4.8461,4.0,0.09307290651129296,4.069697378771272,0.0696973787712718,0.03840000000000021,0.043999999999999595,4.069697378771272,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.05617590804785033,0.021084632832828687,0.006186369188110996,0.04884317226740986,-0.006942722064162243,0.049351821693193285,0.003552870747243927,0.0,0.0029398287561579473,0.034366666666666656,0.054607930665087956,0.02754005634925427,0.048821744247501186,0.046487854439342335,-0.0076996161223865656,0.04736086513572703,0.0037826765553305207,0.0,0.003124861817592972,0.02634240305142277,0.05299236309894195,0.027138734198607573,0.05009972873548141,0.04505630438399355,-0.007536672622764917,0.04519230696171987,0.003897579459373817,0.0,0.0035513739838366476,0.02517053250893686,0.05124762950405071,0.02582741443231029,0.04932151932403417,0.04389216016199837,-0.006996895056517238,0.04369386257038415,0.003935880427388249,0.0,0.0032887068540607967,0.02478020641104428,0.04470945615112983,0.020224078272587764,0.04470945615112987,0.03964787932869207,0.04069697378771272,0.004012482363417114,0.0,-0.00015628303948855837,0.024,
AU T: 20+,AUD,nominal,5.31844814221475,Cashflow,Conventional,2026-05-31,24.729235148241806,15.629646207759627,-6.583200779324104e-05,23160.048321192655,3.17459988695233,0.0,0.0,0.0,,4.8461,4.0,0.47241397422254394,4.44,0.4400000000000004,0.006079999999999863,0.0,4.44,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.06004876753416122,0.024828817183617513,0.009875923546635912,0.052689143566713836,-0.006942722064162243,0.0531844814221475,0.0008552542404885877,0.0,0.005657555474899212,0.034366666666666656,0.05796393843747416,0.0308099278486762,0.052159339028646556,0.049818022240177395,-0.0076996161223865656,0.05113518978218113,0.0004276271202442937,0.0,0.006066325270805084,0.02634240305142277,0.05604113825472057,0.03011265420420628,0.05314012871961471,0.04808210191952278,-0.007536672622764917,0.048930982391090554,0.00021381356012214686,0.0,0.006563261388694119,0.02517053250893686,0.05378033415098149,0.0282988757574667,0.051849583515123365,0.0464071437403053,-0.006996895056517238,0.04742065492739371,0.00014254237341476458,0.0,0.005928365315780226,0.02478020641104428,0.0444,0.019921874999999867,0.044399999999999995,0.039339922480620126,0.0444,0.0,0.0,0.0,0.024,
AU T: 3-5,AUD,nominal,4.490560759101273,Cashflow,Conventional,2026-05-31,3.9932523879631328,3.7600973000489715,0.06093336862146507,88598.16892367063,0.1647344861454729,0.0,0.0,0.0,,4.8461,4.0,-0.41647260952019227,3.514291500736129,-0.48570849926387094,0.019815116404224398,0.10510121418055318,3.514291500736129,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.04722794021185406,0.012433959793613614,-0.0023380851190829555,0.039957327685138155,-0.006942722064162243,0.044905607591012725,0.001065751682897289,0.0,0.001155545415284287,0.034366666666666656,0.04592909276736301,0.0190839720328293,0.040190523452307225,0.03787584026181823,-0.0076996161223865656,0.04241612092836958,0.0025088297998094775,0.0,0.0008590433173538692,0.02634240305142277,0.04424449474593262,0.018605648165008537,0.04137589131136732,0.03637436585090792,-0.007536672622764917,0.03994290546786544,0.0032303688582655727,0.0,0.0009030844633195478,0.02517053250893686,0.04290233721674919,0.01768391962718696,0.04099151739456919,0.03560525900904721,-0.006996895056517238,0.038342908647697405,0.0034708818777509356,0.0,0.0009169977934233575,0.02478020641104428,0.03909482292408296,0.014741038011799823,0.03909482292408306,0.03406044878200887,0.03514291500736129,0.003951907916721667,0.0,-0.00013363843323610514,0.024,
AU T: 5-7,AUD,nominal,4.5825029127427594,Cashflow,Conventional,2026-05-31,5.880565258558212,5.427263563761001,-0.006003793614652123,121853.61221446234,0.33249596335165216,0.0,0.0,0.0,,4.8461,4.0,-0.25759329364258843,3.7036536995630303,-0.29634630043696975,0.0634417259322797,0.09619434741441779,3.7036536995630303,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.05070051145433063,0.015791155413293678,0.0009701269160435899,0.043405789830629926,-0.006942722064162243,0.04582502912742759,0.0036209067849313943,0.0,0.0010371904323391856,0.034366666666666656,0.04942954943483158,0.022494584959920072,0.04367177459871363,0.04134934475669416,-0.0076996161223865656,0.043773932668118805,0.004420813776275882,0.0,0.0009932261002487675,0.02634240305142277,0.04790694597859102,0.02217817694584978,0.04502828156669936,0.040009214387628944,-0.007536672622764917,0.04156862233187456,0.004820767271948126,0.0,0.0012585291228903728,0.02517053250893686,0.046493206825832134,0.02118795843142851,0.044575807763599595,0.039171003680313676,-0.006996895056517238,0.04005792721979315,0.004954085103838874,0.0,0.0012272591668776034,0.02478020641104428,0.04225725776325067,0.017829353284424476,0.04225725776325073,0.03720756174695583,0.0370365369956303,0.00522072076762037,0.0,-0.00018548352798497536,0.024,
AU T: 7-10,AUD,nominal,4.776317329039028,Cashflow,Conventional,2026-05-31,8.702548976744504,7.265892458563882,-0.0009564427950312365,115723.2348420912,0.6188260221952029,0.0,0.0,0.0,,4.8461,4.0,-0.06882622816594086,3.9178281018604855,-0.08217189813951453,0.06363333333333365,0.06333333333333346,3.9178281018604855,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.05462881373832862,0.019588940483705297,0.004712499926155855,0.04730681900368627,-0.006942722064162243,0.04776317329039028,0.004621349800061936,0.0,0.001922430379253992,0.034366666666666656,0.0528682318642244,0.025845009164522148,0.047091590436087793,0.04476155065141385,-0.0076996161223865656,0.04580369676808684,0.004611540845242869,0.0,0.0021337446855178577,0.02634240305142277,0.05117592109258973,0.02536689044310414,0.04828827660631241,0.043253552306381504,-0.007536672622764917,0.04365437639334585,0.004606636367833335,0.0,0.0025883705866818207,0.02517053250893686,0.04954785712736687,0.024168744245230078,0.047624861293377396,0.04220428091425421,-0.006996895056517238,0.0421623446017655,0.004605001542030156,0.0,0.00247034233089094,0.02478020641104428,0.04378001290902866,0.019316418856473394,0.043780012909028665,0.0387229392030739,0.039178281018604856,0.004601731890423801,0.0,-0.00017269616960324807,0.024,
AUD Cash,AUD,nominal,4.4259,Cashflow,Cash,2026-05-31,0.25,0.25,0.0,,,0.0,0.0,0.0,,4.8461,4.0,-0.42019999999999946,3.2,-0.7999999999999998,0.0,0.0,3.2,-0.04733069413800195,-0.0054865758632571815,-0.0027470611039832615,-0.0018322135774281323,0.0,-0.004844961240310197,0.04425900000000005,0.009563662144307372,-0.005166503329855687,0.03700900000000007,-0.006942722064162243,0.04425900000000001,0.0,0.0,0.0,0.034366666666666656,0.0409110375249242,0.014194711657812498,0.03520000015064206,0.03289642211842714,-0.0076996161223865656,0.04064617500000001,0.0,0.0,0.00025451736746573417,0.02634240305142277,0.03827335099757012,0.012781111115792942,0.035421150659742384,0.030448224658160328,-0.007536672622764917,0.037486475000000005,0.0,0.0,0.0007584445836463782,0.02517053250893686,0.03685666462155068,0.01178443741882984,0.03495692176278431,0.029601887350543254,-0.006996895056517238,0.035657650000000006,0.0,0.0,0.0011577325977851771,0.02478020641104428,0.032,0.0078125,0.03200000000000003,0.026999999999999913,0.032,0.0,0.0,0.0,0.024,
Asia Broad Market Bond,USD,nominal,5.14,Cashflow,Conventional,2026-05-31,7.8,5.37,0.8,,,1.8,-0.84,0.0,2025-12-31,4.4589,4.4,-0.1189,4.231333333333334,-0.16866666666666674,0.060100000000000264,0.08833333333333382,6.031333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.041130300194919034,0.010479100803868269,0.041130300194919034,0.041130300194919034,0.0,0.051399999999999994,0.0033789830000000155,-0.0084,-0.004742187704650402,0.030333333333333323,0.0455080432049042,0.01973740611092345,0.0455080432049042,0.0455080432049042,0.0,0.055543525,0.004061241500000021,-0.0084,-0.005157085252030846,0.025271836591995722,0.049638843969438184,0.024401963055241005,0.049638843969438184,0.049638843969438184,0.0,0.05800941666666667,0.004402370750000023,-0.0084,-0.0038927204451597586,0.024635720961456498,0.0508235022290533,0.025770323634049852,0.0508235022290533,0.0508235022290533,0.0,0.05877738888888886,0.0045160805000000245,-0.0084,-0.003604613627947173,0.02442377013427932,0.056656833333333365,0.03189143880208323,0.05665683333333327,0.05665683333333327,0.06031333333333334,0.004743500000000026,-0.0084,0.00024875595661355554,0.024,
BR T (EM_LC),BRL,nominal,13.943472755138224,composite,Conventional,2026-05-31,3.777564968151912,2.9604185071166786,0.022814613750576015,657553.6160220066,0.12887949629757806,0.0,0.0,0.0,,13.139099999999997,10.499999999999998,0.7815581413876522,9.987603248358624,-0.5123967516413743,0.0222924614169721,0.1979063668546879,9.987603248358624,0.12286357971807145,-0.0020188919161413517,-0.008724280245462677,-0.0109493828778765,-0.015384615384615438,-0.05606617647058841,0.14546897094871214,0.09309166213793604,0.28620538917544647,0.04757832362172109,-0.08545901269234289,0.13943472755138225,0.0011983030413152361,0.0,0.0040898631342290576,0.0479166666666666,0.13706762092174124,0.09219953113856398,0.13477200429375621,0.046548535540787354,-0.07960747779237297,0.12757128977087404,0.0028842782620162955,0.0,0.0055192266655138605,0.041080488046359546,0.1315616053901276,0.08747524605995709,0.12168954482969853,0.04514457680791808,-0.07636970728819979,0.11735242362723014,0.003727265872366825,0.0,0.00895435424123707,0.0405401037769828,0.12946662506035542,0.08564975948461169,0.11709966253478656,0.04455441317014325,-0.07517903584417537,0.11152695991268212,0.004008261742483668,0.0,0.012081489725593858,0.04036003802602493,0.10444628596630359,0.06196758265990724,0.0874548046437451,0.042524205595030846,0.09987603248358624,0.004570253482717355,0.0,-0.0004108703806144489,0.039999999999999994,
BR T (EM_LC): 1-3,BRL,nominal,13.858335400404346,Cashflow,Conventional,2026-05-31,1.9813160905879843,1.794049737647913,0.04501472655385794,298871.9089510728,0.046094346767099545,0.0,0.0,0.0,,13.1391,10.5,0.6742206738504901,9.754394827176395,-0.7456051728236055,-0.003210122945306537,0.3108366674589682,9.754394827176395,0.12286357971807149,-0.002018891916141352,-0.008724280245462679,-0.010949382877876501,-0.015384615384615441,-0.056066176470588425,0.1413153049272695,0.08912792517910417,0.2815413888776561,0.0437796257975247,-0.0854590126923429,0.13858335400404345,0.0005058243596555108,0.0,0.0018926481752157276,0.04791666666666661,0.13251183134075428,0.0878235106163312,0.1302254123595259,0.042355420877695504,-0.07960747779237298,0.12605359642451766,0.0030411943883583226,0.0,0.002685919203573306,0.04108048804635955,0.12705956213644942,0.0831486052727961,0.11722677866304254,0.04098635327972211,-0.0763697072881998,0.11542753484814082,0.00430887940270973,0.0,0.006093178669315025,0.040540103776982805,0.12504320720550255,0.08139794502310482,0.11272467837565525,0.040463543604754015,-0.0751790358441754,0.10946633932268184,0.004731441074160199,0.0,0.009264687978724595,0.04036003802602495,0.10312051268882509,0.060692800662331736,0.08614942787822777,0.04127276335608743,0.09754394827176395,0.005576564417061136,0.0,-0.0004928672838875325,0.04,
BR T (EM_LC): 10+,BRL,nominal,14.08145714,Cashflow,Conventional,2026-05-31,10.597260273972603,5.64300013,0.08,13782.521373276686,0.44086158,0.0,0.0,0.0,,13.1391,10.5,0.8623571400000003,10.504180821917808,0.004180821917808331,0.0009119452054786592,0.025660273972603065,10.504180821917808,0.12286357971807149,-0.002018891916141352,-0.008724280245462679,-0.010949382877876501,-0.015384615384615441,-0.056066176470588425,0.15278291939975785,0.10007117557034562,0.2944179555150612,0.054267229259257865,-0.0854590126923429,0.1408145714,0.0001911158915808553,0.0,0.01029797064003013,0.04791666666666661,0.1457167888211479,0.10050740742547548,0.14340371045800948,0.054509164998719495,-0.07960747779237298,0.1306548029686301,0.0008195625926066012,0.0,0.012491671305619567,0.04108048804635955,0.14031996158038584,0.09589237112651317,0.13037149066606335,0.053234059899600394,-0.0763697072881998,0.1214770680939041,0.0011337859431194742,0.0,0.015650323515650655,0.040540103776982805,0.13803562129913338,0.09388632752411152,0.12557483355286703,0.052479200533537496,-0.0751790358441754,0.11599864813566212,0.0012385270599570984,0.0,0.018484994417574674,0.04036003802602495,0.10648981751281042,0.06393251683924062,0.08946689724338253,0.04445316414122802,0.10504180821917808,0.001448009293632347,0.0,-0.00013744420115158196,0.04,
BR T (EM_LC): 3-5,BRL,nominal,13.969361413798385,Cashflow,Conventional,2026-05-31,3.858266129755104,3.202737575408678,0.008750805734835415,212916.84909226868,0.12318584592521992,0.0,0.0,0.0,,13.1391,10.5,0.8215106080635497,10.06728326621939,-0.4327167337806106,0.056336189530224345,0.13563004026836722,10.06728326621939,0.12286357971807149,-0.002018891916141352,-0.008724280245462679,-0.010949382877876501,-0.015384615384615441,-0.056066176470588425,0.1471217870701944,0.09466890217434054,0.2880612762022299,0.04908989170929945,-0.0854590126923429,0.13969361413798384,0.0020582577058958417,0.0,0.004450275341252974,0.04791666666666661,0.13879598422603068,0.0938596941366554,0.13649687821934253,0.048139308201713416,-0.07960747779237298,0.1280722374738784,0.0032010659845563795,0.0,0.006285073983181455,0.04108048804635955,0.13325438526988997,0.08910207415972748,0.12336755642339603,0.046708079583759554,-0.0763697072881998,0.11800129756803614,0.0037724701238866488,0.0,0.009833608195067622,0.040540103776982805,0.13114240885868567,0.08726053242578491,0.11875709753468833,0.04610421315823188,-0.0751790358441754,0.11222514259942198,0.003962938170330072,0.0,0.012994053641325332,0.04036003802602495,0.10501670692541082,0.06251606435135648,0.08801644989578916,0.04306264523198222,0.1006728326621939,0.004343874263216918,0.0,-0.00039559323143323333,0.04,
